,Rate - Valid from,Rate - Valid to,Origin Port (name),Origin Port (code),Destination Port (name),Destination Port (code),Customer,Carrier,Contract Number,Commodity,THC USED,"BAS, Currency","BAS, 20DC","BAS, 40DC","BAS, 40HC","CFD, Currency","CFD, 20DC","CFD, 40DC","CFD, 40HC","CFO, Currency","CFO, 20DC","CFO, 40DC","CFO, 40HC","DHC, Currency","DHC, 20DC","DHC, 40DC","DHC, 40HC","ERS, Currency","ERS, 20DC","ERS, 40DC","ERS, 40HC","EXP, Currency","EXP, 20DC","EXP, 40DC","EXP, 40HC","IMP, Currency","IMP, 20DC","IMP, 40DC","IMP, 40HC","LSS, Currency","LSS, 20DC","LSS, 40DC","LSS, 40HC","OHC, Currency","OHC, 20DC","OHC, 40DC","OHC, 40HC","PSS, Currency","PSS, 20DC","PSS, 40DC","PSS, 40HC","RHI, Currency","RHI, 20DC","RHI, 40DC","RHI, 40HC","EBS, Currency","EBS, 20DC","EBS, 40DC","EBS, 40HC","PAE, Currency","PAE, 20DC","PAE, 40DC","PAE, 40HC","SBF, Currency","SBF, 20DC","SBF, 40DC","SBF, 40HC"
697,"Padang, Indonesia","Cochin, India","Padang, Indonesia",IDPDG,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,855,1311,1311,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
698,"Padang, Indonesia","Colombo, Sri Lanka","Padang, Indonesia",IDPDG,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,855,1311,1311,USD,,,,USD,,,,USD,,,,USD,,,,IDR,50000,50000,50000,USD,,,,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
699,"Padang, Indonesia","Ennore Chennai, India","Padang, Indonesia",IDPDG,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,815,1311,1311,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
700,"Padang, Indonesia","Haldia Port, India","Padang, Indonesia",IDPDG,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1440,2231,2231,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
701,"Padang, Indonesia","Kolkata, India","Padang, Indonesia",IDPDG,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1440,2231,2231,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
702,"Padang, Indonesia","Krishnapatnam, India","Padang, Indonesia",IDPDG,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,865,1411,1411,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
703,"Padang, Indonesia","Male, Maldives","Padang, Indonesia",IDPDG,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1705,3011,3011,USD,,,,USD,,,,,,,,USD,,,,IDR,50000,50000,50000,USD,100,200,200,,,,,USD,95,145,145,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
704,"Padang, Indonesia","Mangalore, India","Padang, Indonesia",IDPDG,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,980,1536,1536,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
705,"Padang, Indonesia","Marmagao, India","Padang, Indonesia",IDPDG,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1188,1851,1851,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
706,"Padang, Indonesia","Tuticorin, India","Padang, Indonesia",IDPDG,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,855,1311,1311,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
707,"Padang, Indonesia","Visakhapatnam, India","Padang, Indonesia",IDPDG,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,815,1311,1311,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
708,"Palembang, Indonesia","Cochin, India","Palembang, Indonesia",IDPLM,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,950,1400,1400,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
709,"Palembang, Indonesia","Colombo, Sri Lanka","Palembang, Indonesia",IDPLM,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,950,1400,1400,USD,,,,USD,,,,USD,,,,USD,,,,IDR,50000,50000,50000,USD,,,,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
710,"Palembang, Indonesia","Ennore Chennai, India","Palembang, Indonesia",IDPLM,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,910,1400,1400,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
711,"Palembang, Indonesia","Haldia Port, India","Palembang, Indonesia",IDPLM,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1535,2320,2320,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
712,"Palembang, Indonesia","Kolkata, India","Palembang, Indonesia",IDPLM,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1535,2320,2320,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
713,"Palembang, Indonesia","Krishnapatnam, India","Palembang, Indonesia",IDPLM,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,960,1500,1500,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
714,"Palembang, Indonesia","Male, Maldives","Palembang, Indonesia",IDPLM,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1800,3100,3100,USD,,,,USD,,,,,,,,USD,,,,IDR,50000,50000,50000,USD,100,200,200,,,,,USD,95,145,145,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
715,"Palembang, Indonesia","Mangalore, India","Palembang, Indonesia",IDPLM,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1075,1625,1625,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
716,"Palembang, Indonesia","Marmagao, India","Palembang, Indonesia",IDPLM,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1283,1940,1940,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
717,"Palembang, Indonesia","Tuticorin, India","Palembang, Indonesia",IDPLM,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,950,1400,1400,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
718,"Palembang, Indonesia","Visakhapatnam, India","Palembang, Indonesia",IDPLM,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,910,1400,1400,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
719,"Panjang Port, Indonesia","Cochin, India","Panjang Port, Indonesia",IDPNJ,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,900,1300,1300,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
720,"Panjang Port, Indonesia","Colombo, Sri Lanka","Panjang Port, Indonesia",IDPNJ,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,900,1300,1300,USD,,,,USD,,,,USD,,,,USD,,,,IDR,50000,50000,50000,USD,,,,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
721,"Panjang Port, Indonesia","Ennore Chennai, India","Panjang Port, Indonesia",IDPNJ,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,860,1300,1300,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
722,"Panjang Port, Indonesia","Haldia Port, India","Panjang Port, Indonesia",IDPNJ,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1485,2220,2220,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
723,"Panjang Port, Indonesia","Kolkata, India","Panjang Port, Indonesia",IDPNJ,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1485,2220,2220,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
724,"Panjang Port, Indonesia","Krishnapatnam, India","Panjang Port, Indonesia",IDPNJ,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,910,1400,1400,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
725,"Panjang Port, Indonesia","Male, Maldives","Panjang Port, Indonesia",IDPNJ,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1750,3000,3000,USD,,,,USD,,,,,,,,USD,,,,IDR,50000,50000,50000,USD,100,200,200,,,,,USD,95,145,145,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
726,"Panjang Port, Indonesia","Mangalore, India","Panjang Port, Indonesia",IDPNJ,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1025,1525,1525,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
727,"Panjang Port, Indonesia","Marmagao, India","Panjang Port, Indonesia",IDPNJ,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1233,1840,1840,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
728,"Panjang Port, Indonesia","Tuticorin, India","Panjang Port, Indonesia",IDPNJ,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,900,1300,1300,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
729,"Panjang Port, Indonesia","Visakhapatnam, India","Panjang Port, Indonesia",IDPNJ,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,860,1300,1300,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,USD,95,145,145,USD,,,,,,,,USD,,,,,,,,,,,
730,"Pasir Gudang, Malaysia","Cochin, India","Pasir Gudang, Malaysia",MYPGU,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,600,800,800,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
731,"Pasir Gudang, Malaysia","Colombo, Sri Lanka","Pasir Gudang, Malaysia",MYPGU,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,600,800,800,USD,,,,USD,,,,USD,,,,USD,,,,MYR,20,20,20,USD,,,,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
732,"Pasir Gudang, Malaysia","Ennore Chennai, India","Pasir Gudang, Malaysia",MYPGU,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,460,720,720,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
733,"Pasir Gudang, Malaysia","Haldia Port, India","Pasir Gudang, Malaysia",MYPGU,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1185,1745,1745,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
734,"Pasir Gudang, Malaysia","Kolkata, India","Pasir Gudang, Malaysia",MYPGU,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1185,1745,1745,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
735,"Pasir Gudang, Malaysia","Krishnapatnam, India","Pasir Gudang, Malaysia",MYPGU,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,510,820,820,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
736,"Pasir Gudang, Malaysia","Male, Maldives","Pasir Gudang, Malaysia",MYPGU,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1450,2500,2500,USD,,,,USD,,,,,,,,USD,,,,MYR,20,20,20,USD,100,200,200,,,,,MYR,410,610,610,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
737,"Pasir Gudang, Malaysia","Mangalore, India","Pasir Gudang, Malaysia",MYPGU,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,725,1025,1025,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
738,"Pasir Gudang, Malaysia","Marmagao, India","Pasir Gudang, Malaysia",MYPGU,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,933,1340,1340,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
739,"Pasir Gudang, Malaysia","Tuticorin, India","Pasir Gudang, Malaysia",MYPGU,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,600,800,800,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
740,"Pasir Gudang, Malaysia","Visakhapatnam, India","Pasir Gudang, Malaysia",MYPGU,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,460,820,820,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
741,"Penang, Malaysia","Cochin, India","Penang, Malaysia",MYPEN,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,575,800,800,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
742,"Penang, Malaysia","Colombo, Sri Lanka","Penang, Malaysia",MYPEN,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,575,800,800,USD,,,,USD,,,,USD,,,,USD,,,,MYR,20,20,20,USD,,,,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
743,"Penang, Malaysia","Ennore Chennai, India","Penang, Malaysia",MYPEN,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,460,650,650,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
744,"Penang, Malaysia","Haldia Port, India","Penang, Malaysia",MYPEN,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1060,1545,1545,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
745,"Penang, Malaysia","Kolkata, India","Penang, Malaysia",MYPEN,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1060,1545,1545,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
746,"Penang, Malaysia","Krishnapatnam, India","Penang, Malaysia",MYPEN,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,510,750,750,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
747,"Penang, Malaysia","Male, Maldives","Penang, Malaysia",MYPEN,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1425,2500,2500,USD,,,,USD,,,,,,,,USD,,,,MYR,20,20,20,USD,100,200,200,,,,,MYR,410,610,610,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
748,"Penang, Malaysia","Mangalore, India","Penang, Malaysia",MYPEN,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,700,1025,1025,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
749,"Penang, Malaysia","Marmagao, India","Penang, Malaysia",MYPEN,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,908,1340,1340,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
750,"Penang, Malaysia","Tuticorin, India","Penang, Malaysia",MYPEN,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,575,800,800,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
751,"Penang, Malaysia","Visakhapatnam, India","Penang, Malaysia",MYPEN,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,460,650,650,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,MYR,20,20,20,INR,1600,2600,2600,,,,,MYR,410,610,610,USD,,,,,,,,USD,,,,,,,,,,,
752,"Perawang, Indonesia","Cochin, India","Perawang, Indonesia",IDPWG,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1010,1245,1245,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
753,"Perawang, Indonesia","Colombo, Sri Lanka","Perawang, Indonesia",IDPWG,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,1010,1245,1245,USD,,,,USD,,,,USD,,,,USD,,,,IDR,50000,50000,50000,USD,,,,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
754,"Perawang, Indonesia","Ennore Chennai, India","Perawang, Indonesia",IDPWG,"Ennore Chennai, India",INMAA,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,970,1245,1245,USD,,,,USD,,,,INR,5775,8150,8150,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
755,"Perawang, Indonesia","Haldia Port, India","Perawang, Indonesia",IDPWG,"Haldia Port, India",INHAL,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1595,2165,2165,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
756,"Perawang, Indonesia","Kolkata, India","Perawang, Indonesia",IDPWG,"Kolkata, India",INCCU,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1595,2165,2165,USD,,,,USD,,,,INR,10000,14500,14500,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
757,"Perawang, Indonesia","Krishnapatnam, India","Perawang, Indonesia",IDPWG,"Krishnapatnam, India",INKRI,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1020,1345,1345,USD,,,,USD,,,,INR,4910,7010,7010,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
758,"Perawang, Indonesia","Male, Maldives","Perawang, Indonesia",IDPWG,"Male, Maldives",MVMLE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1860,2945,2945,USD,,,,USD,,,,,,,,USD,,,,IDR,50000,50000,50000,USD,100,200,200,,,,,,,,,USD,,,,USD,125,250,250,USD,,,,,,,,,,,
759,"Perawang, Indonesia","Mangalore, India","Perawang, Indonesia",IDPWG,"Mangalore, India",INIXE,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1135,1470,1470,USD,,,,USD,,,,INR,4845,6950,6950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
760,"Perawang, Indonesia","Marmagao, India","Perawang, Indonesia",IDPWG,"Marmagao, India",INMRM,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1343,1785,1785,USD,,,,USD,,,,INR,6335,10170,10170,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
761,"Perawang, Indonesia","Tuticorin, India","Perawang, Indonesia",IDPWG,"Tuticorin, India",INTUT,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,1010,1245,1245,USD,,,,USD,,,,INR,5275,7200,7200,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
762,"Perawang, Indonesia","Visakhapatnam, India","Perawang, Indonesia",IDPWG,"Visakhapatnam, India",INVTZ,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,970,1245,1245,USD,,,,USD,,,,INR,6700,9950,9950,USD,,,,IDR,50000,50000,50000,INR,1600,2600,2600,,,,,,,,,USD,,,,,,,,USD,,,,,,,,,,,
763,"Phnom Penh, Cambodia","Cochin, India","Phnom Penh, Cambodia",KHPNH,"Cochin, India",INCOK,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,NONE,USD,900,1100,1100,USD,,,,USD,,,,INR,10175,13500,13500,USD,,,,USD,7,7,7,INR,1600,2600,2600,,,,,USD,130,180,180,USD,,,,,,,,USD,,,,,,,,,,,
764,"Phnom Penh, Cambodia","Colombo, Sri Lanka","Phnom Penh, Cambodia",KHPNH,"Colombo, Sri Lanka",LKCMB,AWESOME CUSTOMER INC.,XENETA,Super Secret Contract,FAK,DTHC,USD,900,1100,1100,USD,,,,USD,,,,USD,,,,USD,,,,USD,7,7,7,USD,,,,,,,,USD,130,180,180,USD,,,,,,,,USD,,,,,,,,,,,
